[2026-01-15T03:47:00.427+0000] {docker.py:429} INFO - 6%|▋         | 118M/1.78G [00:10<01:58, 15.1MB/s]
[2026-01-15T03:47:00.677+0000] {docker.py:429} INFO - 7%|▋         | 120M/1.78G [00:10<02:26, 12.2MB/s]
[2026-01-15T03:47:00.840+0000] {docker.py:429} INFO - 7%|▋         | 122M/1.78G [00:10<02:24, 12.4MB/s]
[2026-01-15T03:47:00.996+0000] {docker.py:429} INFO - 7%|▋         | 124M/1.78G [00:11<02:20, 12.7MB/s]
[2026-01-15T03:47:01.154+0000] {docker.py:429} INFO - 7%|▋         | 126M/1.78G [00:11<02:18, 12.8MB/s]
[2026-01-15T03:47:01.318+0000] {docker.py:429} INFO - 7%|▋         | 128M/1.78G [00:11<02:18, 12.8MB/s]
[2026-01-15T03:47:01.471+0000] {docker.py:429} INFO - 7%|▋         | 130M/1.78G [00:11<02:15, 13.1MB/s]
[2026-01-15T03:47:01.627+0000] {docker.py:429} INFO - 7%|▋         | 132M/1.78G [00:11<02:14, 13.2MB/s]
[2026-01-15T03:47:01.785+0000] {docker.py:429} INFO - 7%|▋         | 134M/1.78G [00:11<02:14, 13.2MB/s]
[2026-01-15T03:47:01.942+0000] {docker.py:429} INFO - 7%|▋         | 136M/1.78G [00:11<02:13, 13.2MB/s]
[2026-01-15T03:47:02.097+0000] {docker.py:429} INFO - 8%|▊         | 138M/1.78G [00:12<02:12, 13.3MB/s]
[2026-01-15T03:47:02.255+0000] {docker.py:429} INFO - 8%|▊         | 140M/1.78G [00:12<02:12, 13.3MB/s]
[2026-01-15T03:47:02.401+0000] {docker.py:429} INFO - 8%|▊         | 142M/1.78G [00:12<02:09, 13.6MB/s]
[2026-01-15T03:47:02.556+0000] {docker.py:429} INFO - 8%|▊         | 144M/1.78G [00:12<02:09, 13.6MB/s]
[2026-01-15T03:47:02.713+0000] {docker.py:429} INFO - 8%|▊         | 146M/1.78G [00:12<02:10, 13.5MB/s]
[2026-01-15T03:47:02.879+0000] {docker.py:429} INFO - 8%|▊         | 148M/1.78G [00:12<02:12, 13.3MB/s]
[2026-01-15T03:47:03.039+0000] {docker.py:429} INFO - 8%|▊         | 150M/1.78G [00:13<02:13, 13.2MB/s]
[2026-01-15T03:47:03.173+0000] {docker.py:429} INFO - 8%|▊         | 152M/1.78G [00:13<02:06, 13.8MB/s]
[2026-01-15T03:47:03.306+0000] {docker.py:429} INFO - 8%|▊         | 154M/1.78G [00:13<02:01, 14.4MB/s]
[2026-01-15T03:47:03.440+0000] {docker.py:429} INFO - 9%|▊         | 156M/1.78G [00:13<01:58, 14.7MB/s]
[2026-01-15T03:47:03.574+0000] {docker.py:429} INFO - 9%|▊         | 158M/1.78G [00:13<01:56, 15.0MB/s]
[2026-01-15T03:47:03.711+0000] {docker.py:429} INFO - 9%|▉         | 160M/1.78G [00:13<01:55, 15.1MB/s]
[2026-01-15T03:47:03.846+0000] {docker.py:429} INFO - 9%|▉         | 162M/1.78G [00:13<01:54, 15.2MB/s]
[2026-01-15T03:47:03.976+0000] {docker.py:429} INFO - 9%|▉         | 164M/1.78G [00:13<01:52, 15.5MB/s]
[2026-01-15T03:47:04.112+0000] {docker.py:429} INFO - 9%|▉         | 166M/1.78G [00:14<01:52, 15.5MB/s]
[2026-01-15T03:47:04.250+0000] {docker.py:429} INFO - 9%|▉         | 168M/1.78G [00:14<01:53, 15.4MB/s]
[2026-01-15T03:47:04.388+0000] {docker.py:429} INFO - 9%|▉         | 170M/1.78G [00:14<01:53, 15.3MB/s]
[2026-01-15T03:47:04.530+0000] {docker.py:429} INFO - 9%|▉         | 172M/1.78G [00:14<01:54, 15.1MB/s]
[2026-01-15T03:47:04.665+0000] {docker.py:429} INFO - 10%|▉         | 174M/1.78G [00:14<01:53, 15.3MB/s]
[2026-01-15T03:47:04.800+0000] {docker.py:429} INFO - 10%|▉         | 176M/1.78G [00:14<01:52, 15.3MB/s]
[2026-01-15T03:47:04.936+0000] {docker.py:429} INFO - 10%|▉         | 178M/1.78G [00:14<01:52, 15.4MB/s]
[2026-01-15T03:47:05.071+0000] {docker.py:429} INFO - 10%|▉         | 180M/1.78G [00:15<01:52, 15.4MB/s]
[2026-01-15T03:47:05.207+0000] {docker.py:429} INFO - 10%|▉         | 182M/1.78G [00:15<01:51, 15.4MB/s]
[2026-01-15T03:47:05.343+0000] {docker.py:429} INFO - 10%|█         | 184M/1.78G [00:15<01:51, 15.4MB/s]
[2026-01-15T03:47:05.470+0000] {docker.py:429} INFO - 10%|█         | 186M/1.78G [00:15<01:49, 15.7MB/s]
[2026-01-15T03:47:05.599+0000] {docker.py:429} INFO - 10%|█         | 188M/1.78G [00:15<01:48, 15.9MB/s]
[2026-01-15T03:47:05.710+0000] {docker.py:429} INFO - 10%|█         | 190M/1.78G [00:15<01:42, 16.7MB/s]
[2026-01-15T03:47:05.815+0000] {docker.py:429} INFO - 11%|█         | 192M/1.78G [00:15<01:37, 17.6MB/s]
[2026-01-15T03:47:05.932+0000] {docker.py:429} INFO - 11%|█         | 194M/1.78G [00:15<01:36, 17.7MB/s]
